"","num.friends","gifts.received","gave.gift"
"13249",380.289325828086,0,0
"13250",349.429030734842,0,0
"13251",311.12701723281,0,0
"13252",394.539266901972,0,0
"13253",342.688237128775,0,0
"13254",369.193924125942,0,0
"13255",344.960728352383,0,0
"13256",364.26247522241,0,1
"13257",318.374346273379,0,0
"13258",322.570959475266,0,0
"13259",426.789791297756,0,0
"13260",376.360848159898,0,0
"13261",354.235119015777,0,0
"13262",360.682087903581,0,0
"13263",363.603900001214,0,0
"13264",313.939432779551,0,0
"13265",402.720666495261,0,0
"13266",394.986086345372,0,0
"13267",392.146878789973,0,0
"13268",379.729962970205,0,0
"13269",343.726934836537,0,0
"13270",381.362300576598,0,0
"13271",398.054081458848,0,0
"13272",382.773465392384,0,0
"13273",367.091903027034,0,0
"13274",388.136203812171,0,0
"13275",318.338770335815,0,0
"13276",282.129119607757,0,0
"13277",410.86636874551,0,0
"13278",394.974629659681,0,0
"13279",316.597369938557,0,0
"13280",366.534402381748,0,0
"13281",370.908383301688,0,0
"13282",369.141693101872,0,1
"13283",360.939004158868,0,0
"13284",369.56264833118,0,0
"13285",401.657108063212,1,0
"13286",356.674822630179,0,0
"13287",296.268517509188,0,0
"13288",368.266387038337,0,0
"13289",332.846191608652,0,0
"13290",373.943875924693,0,0
"13291",351.250235134813,0,1
"13292",403.643905119879,0,1
"13293",338.841534123609,0,1
"13294",366.687219577075,0,0
"13295",339.029467770115,0,0
"13296",375.836954768528,0,0
"13297",369.485933110668,0,0
"13298",347.907291436597,0,0
"13299",314.307312286993,0,0
"13300",351.768207351262,0,0
"13301",340.798749593002,0,0
"13302",319.559330899113,0,0
"13303",325.804781630937,0,0
"13304",315.580547221605,0,0
"13305",316.092624724599,0,0
"13306",315.572227808138,0,0
"13307",380.736779787585,0,0
"13308",391.230488301111,0,0
"13309",345.564206514142,0,0
"13310",358.737724881269,0,0
"13311",347.378787854713,0,0
"13312",357.687637864326,0,1
"13313",384.386705531529,0,0
"13314",295.886598782381,0,0
"13315",350.812432274493,0,0
"13316",307.402680554781,0,0
"13317",385.429238616423,0,1
"13318",342.601564089439,0,0
"13319",367.679467329936,0,0
"13320",345.976110629308,0,0
"13321",309.320879192607,0,0
"13322",307.859633067666,0,0
"13323",403.89384575938,0,0
"13324",371.074840018908,0,1
"13325",350.002542696602,0,0
"13326",420.415910588081,0,1
"13327",381.05390997144,0,0
"13328",329.830888001238,0,0
"13329",391.206255784601,0,1
"13330",399.552308303512,0,0
"13331",443.304943345346,0,0
"13332",317.242196087985,0,0
"13333",412.22011686353,0,0
"13334",330.208769326372,0,0
"13335",383.510882719598,0,0
"13336",351.013123230603,0,0
"13337",320.241053649974,0,0
"13338",382.522354439827,0,0
"13339",405.935205941324,0,0
"13340",327.326009407958,0,0
"13341",348.584538866855,0,0
"13342",348.844227709881,0,0
"13343",340.621605905817,0,0
"13344",360.196895667229,0,0
"13345",377.593769927971,0,0
"13346",361.895790483594,0,0
"13347",408.707692847691,0,0
"13348",384.110114694423,0,0
"13349",367.024369516512,0,0
"13350",339.800265255488,0,1
"13351",365.812683238286,0,0
"13352",384.198872711732,0,0
"13353",351.098230995733,0,0
"13354",329.76646363925,0,0
"13355",356.539972623022,0,0
"13356",397.811277357807,0,0
"13357",315.40786843995,0,0
"13358",330.589661611898,0,0
"13359",416.500180155303,0,0
"13360",381.447434059341,0,0
"13361",380.290099305741,0,0
"13362",357.986719310566,0,0
"13363",371.396101139116,0,0
"13364",379.579484373225,0,0
"13365",371.525932725865,0,1
"13366",392.007233338799,0,0
"13367",374.128218661737,0,0
"13368",335.850481809565,0,0
"13369",355.280821842093,0,0
"13370",366.808544464418,0,0
"13371",361.819249336473,0,0
"13372",365.573358086297,0,1
"13373",353.251664838898,0,0
"13374",345.394413200702,0,1
"13375",384.80265278229,0,0
"13376",327.198863140004,0,0
"13377",386.961352640418,0,0
"13378",359.121214169057,0,0
"13379",367.784817909491,0,0
"13380",402.326191539957,0,0
"13381",347.099489403186,0,1
"13382",330.859659916158,0,0
"13383",346.674393552323,0,0
"13384",362.712877098853,0,0
"13385",309.78745507504,0,0
"13386",347.154774618418,0,1
"13387",322.402656981804,0,0
"13388",373.15119089332,0,0
"13389",295.125832231944,0,0
"13390",381.163660320514,0,0
"13391",332.095810872219,0,0
"13392",337.537370705602,0,0
"13393",377.348603261688,0,0
"13394",374.66680910828,0,1
"13395",364.83693666168,0,0
"13396",386.308298047323,0,0
"13397",360.445256388387,0,0
"13398",368.073618363995,0,0
"13399",327.652221482042,0,0
"13400",312.702942605919,0,0
"13401",369.838401505183,0,1
"13402",397.917083226035,0,1
"13403",396.812451000075,0,1
"13404",322.316230367549,0,0
"13405",373.562741851204,0,0
"13406",386.414949663509,0,0
"13407",347.40647885308,0,1
"13408",351.709767101458,0,0
"13409",354.484921727094,0,0
"13410",336.669182654882,0,0
"13411",357.655281098858,0,0
"13412",333.852925843104,0,0
"13413",377.227799858974,0,0
"13414",329.783085929697,0,0
"13415",411.388332741118,0,0
"13416",430.155883004606,0,0
"13417",325.152362838369,0,1
"13418",393.610935387905,0,0
"13419",321.969767754691,0,0
"13420",352.714904250369,0,0
"13421",413.662259595409,0,0
"13422",374.887602449756,0,0
"13423",412.803940930031,0,0
"13424",334.304159795186,0,0
"13425",366.270520327861,0,0
"13426",417.064042329772,0,0
"13427",344.988003126787,0,0
"13428",397.414273206603,0,0
"13429",398.099429011925,0,0
"13430",378.398714763302,0,1
"13431",340.614014162716,0,0
"13432",375.501292099019,0,0
"13433",383.168634448282,0,0
"13434",368.504565454622,0,0
"13435",353.035633631082,0,0
"13436",382.080321765894,0,0
"13437",333.534790043763,0,0
"13438",336.184317416744,0,0
"13439",333.384581138777,0,1
"13440",363.664165193164,0,0
"13441",367.099390097168,0,1
"13442",333.701019667022,0,0
"13443",329.550393735495,0,0
"13444",344.066139943176,0,0
"13445",373.738299369301,0,0
"13446",331.964362145034,0,0
"13447",291.275549452426,0,0
"13448",272.533014571745,0,1
"13449",310.158813591588,0,0
"13450",412.647011597354,0,0
"13451",321.966151052214,0,1
"13452",374.158991552593,0,0
"13453",393.555339566198,0,0
"13454",330.213546316585,0,0
"13455",382.953335052827,0,0
"13456",366.622510236145,0,0
"13457",351.83302534194,0,0
"13458",415.641281782324,0,0
"13459",417.948273419285,0,0
"13460",338.86579127549,0,1
"13461",357.870404620777,0,0
"13462",345.118812283444,0,0
"13463",325.331875042639,0,0
"13464",384.291916849062,0,0
"13465",380.351916891541,0,0
"13466",371.553889680612,0,0
"13467",344.326540113237,0,0
"13468",400.465652899913,0,0
"13469",309.944369363829,0,0
"13470",349.134500844043,0,0
"13471",362.449017712284,0,0
"13472",362.30044334001,0,0
"13473",383.999934763103,0,0
"13474",366.873281120329,0,0
"13475",342.369187937373,0,1
"13476",371.276982792096,0,0
"13477",414.269349241654,0,0
"13478",368.039005952911,0,0
"13479",380.293883767018,0,0
"13480",377.145615913527,0,0
"13481",351.288051912302,0,0
"13482",388.430452815214,0,0
"13483",352.238979124566,0,0
"13484",354.074721566537,0,0
"13485",331.04857724531,0,0
"13486",385.937234677125,0,0
"13487",441.11482327492,0,0
"13488",352.720892895016,0,0
"13489",382.39233482021,0,0
"13490",358.94013306306,0,0
"13491",325.496654949448,0,0
"13492",326.250708219412,0,0
"13493",345.303722556752,0,0
"13494",346.991702514689,0,0
"13495",349.716219218324,0,0
"13496",350.254240238483,0,0
"13497",365.320509551306,0,0
"13498",313.267368331752,0,1
"13499",370.889098754298,0,0
"13500",314.869345308758,0,0
"13501",369.688472698729,0,0
"13502",342.645611953201,0,0
"13503",355.521954993222,0,0
"13504",352.583381429131,0,0
"13505",410.631265666429,0,0
"13506",380.485433048377,0,1
"13507",377.529664607519,0,0
"13508",399.069284772765,0,1
"13509",391.53811409311,0,0
"13510",353.998466638681,0,0
"13511",343.045872840368,0,0
"13512",344.332993670973,0,0
"13513",321.837228781841,0,0
"13514",376.837699439132,0,0
"13515",413.09827968535,0,0
"13516",388.3318341643,0,0
"13517",399.096515997224,0,1
"13518",352.732732330584,0,0
"13519",404.024203364382,0,0
"13520",423.798918216492,0,1
"13521",312.997883876067,0,0
"13522",372.375032315484,0,0
"13523",389.465769934846,0,0
"13524",359.464831354248,0,0
"13525",268.309864769382,0,0
"13526",361.988742060751,0,0
"13527",360.944718134677,0,0
"13528",295.005068149379,0,1
"13529",408.165799394287,0,0
"13530",403.17146584511,0,1
"13531",340.415134307943,0,0
"13532",335.406536243311,0,0
"13533",371.485602056161,0,0
"13534",346.051897086296,0,0
"13535",350.863141959109,0,0
"13536",332.199382139532,0,0
"13537",336.824904180421,0,1
"13538",344.982490098749,0,0
"13539",372.202553625155,0,0
"13540",386.018928000067,0,0
"13541",387.994651876308,0,0
"13542",358.169957019446,0,0
"13543",352.132205163387,0,1
"13544",354.272604959546,0,0
"13545",375.681762585538,0,0
"13546",385.965392574416,0,0
"13547",400.764180994257,0,0
"13548",366.503904847698,0,0
"13549",325.969491301226,0,0
"13550",410.731211754081,0,0
"13551",362.758978692789,0,0
"13552",415.183702468217,0,0
"13553",350.818822875547,0,0
"13554",419.539896243794,0,0
"13555",322.476210385911,0,0
"13556",389.055955210899,0,0
"13557",375.378245983173,0,0
"13558",334.803805064012,0,0
"13559",328.122794014588,0,0
"13560",397.762266465714,0,0
"13561",341.98632418152,0,0
"13562",360.769755112804,0,0
"13563",334.4997842116,0,0
"13564",336.64149116313,0,0
"13565",377.55571295123,0,0
"13566",458.43823622859,0,1
"13567",346.219592656221,0,0
"13568",355.792567365329,0,0
"13569",333.820034845966,0,0
"13570",330.78278983204,0,0
"13571",301.376839837475,0,0
"13572",330.065841571075,0,0
"13573",286.213556680467,0,0
"13574",389.806175058013,0,0
"13575",376.559975229177,0,0
"13576",296.250080880558,0,0
"13577",369.698056441795,0,0
"13578",394.651760224111,0,0
"13579",320.459487051705,0,0
"13580",404.212494581245,1,0
"13581",285.628700635333,0,0
"13582",367.719349635861,0,1
"13583",321.058081297774,0,0
"13584",300.855958118284,0,0
"13585",382.73537331768,0,0
"13586",377.097739197438,0,0
"13587",318.472522129267,0,0
"13588",338.427185831674,0,0
"13589",361.41008993375,0,0
"13590",402.61912025528,0,0
"13591",440.528902146044,0,0
"13592",354.046308278615,0,0
"13593",381.039234643901,0,1
"13594",411.449953256372,0,0
"13595",309.676047781932,0,0
"13596",369.310584053933,0,0
"13597",389.379729102924,0,0
"13598",345.148190209771,0,0
"13599",346.326225972168,0,1
"13600",320.876160833772,0,0
"13601",344.905835878737,0,0
"13602",391.556375855297,0,0
"13603",342.001672181406,0,0
"13604",335.241308072504,0,0
"13605",374.594599955548,0,0
"13606",376.407750187332,0,0
"13607",366.260438847578,0,0
"13608",359.437516266464,0,0
"13609",362.519996638443,0,1
"13610",408.107546296179,0,0
"13611",354.594056568698,0,0
"13612",387.833880807982,0,0
"13613",319.200298892536,0,0
"13614",347.201801097885,0,0
"13615",413.549347968661,0,0
"13616",365.910021008032,0,0
"13617",356.863528121597,0,1
"13618",400.162030741505,0,0
"13619",344.856788316123,0,0
"13620",357.206890361379,0,0
"13621",371.861672108588,0,0
"13622",360.853794390248,0,0
"13623",387.644120359079,0,0
"13624",338.016241165619,0,0
"13625",345.286256390075,0,0
"13626",390.633466503118,0,0
"13627",420.379626381566,0,0
"13628",364.307674244881,0,0
"13629",356.683957786565,0,0
"13630",279.074232077301,0,0
"13631",369.806283172768,0,0
"13632",349.462465221152,0,0
"13633",384.116806419925,0,0
"13634",363.432926452879,0,0
"13635",365.196788263815,0,0
"13636",367.549361829497,0,0
"13637",362.786454910487,0,0
"13638",379.528487971337,0,0
"13639",311.941104054825,0,1
"13640",389.00526133264,0,0
"13641",412.07765688193,0,0
"13642",421.114027296046,0,0
"13643",322.141268230938,0,0
"13644",385.527600584255,0,1
"13645",351.560699092066,0,0
"13646",377.282100599887,0,0
"13647",334.451948152747,0,1
"13648",372.864055087284,0,0
"13649",348.842109927418,0,0
"13650",367.739822846807,0,0
"13651",360.73898189666,0,0
"13652",391.402775122406,0,0
"13653",354.796781024292,0,0
"13654",368.358030358257,0,0
"13655",449.182673597543,0,0
"13656",372.299730264257,0,0
"13657",357.40146475608,0,0
"13658",385.034743038462,0,0
"13659",368.165767823256,0,0
"13660",351.252498244267,0,0
"13661",321.808552611899,0,0
"13662",320.484009277496,0,0
"13663",357.148640661157,0,0
"13664",370.05005782059,0,0
"13665",390.709722179247,0,0
"13666",407.918814262089,1,1
"13667",385.627544443844,0,0
"13668",307.110471468323,0,0
"13669",396.389541569582,0,0
"13670",342.271993194581,0,0
"13671",383.093592942221,0,0
"13672",350.006344328786,0,0
"13673",379.993476774149,0,0
"13674",356.715317584972,0,1
"13675",325.824131234198,0,0
"13676",368.166089932416,0,0
"13677",369.642659737365,0,0
"13678",338.321662001113,0,1
"13679",324.470640455233,0,0
"13680",358.897689538577,0,0
"13681",338.200245770677,0,1
"13682",398.585152629458,0,0
"13683",416.035010528052,1,1
"13684",393.330959223799,0,0
"13685",338.077343018444,0,0
"13686",397.754809911171,0,1
"13687",363.045316339293,0,0
"13688",322.257695770336,0,0
"13689",359.38440709359,0,1
"13690",337.542423687668,0,0
"13691",368.684639827962,0,0
"13692",335.356347577676,0,0
"13693",350.664569191093,0,0
"13694",417.116722891429,0,0
"13695",271.978752541168,0,0
"13696",333.622297628456,0,0
"13697",360.245945990421,0,0
"13698",359.145329297838,0,0
"13699",298.955396341534,0,0
"13700",376.049271498417,0,0
"13701",329.964832763652,0,0
"13702",344.061398611802,0,0
"13703",346.082214957064,0,0
"13704",388.897553091584,0,0
"13705",351.94672497566,0,0
"13706",342.083826653891,0,0
"13707",365.383569096871,0,0
"13708",326.500132402592,0,0
"13709",350.180590304599,0,0
"13710",331.944536746356,0,0
"13711",346.937512920718,0,1
"13712",355.169095646304,0,0
"13713",401.813331879545,0,0
"13714",319.959332257919,0,0
"13715",351.229017110098,0,0
"13716",348.053161574125,0,0
"13717",338.507680155049,0,0
"13718",310.255274168649,0,0
"13719",320.747792819326,0,0
"13720",419.736954697037,0,0
"13721",420.961214628213,0,0
"13722",331.919297455373,0,0
"13723",345.281300963303,0,0
"13724",320.113470691122,0,0
"13725",397.226247156749,0,0
"13726",367.300254118093,0,0
"13727",397.752629484065,0,0
"13728",361.685199718491,0,1
"13729",314.254921819654,0,0
"13730",345.596373341935,0,1
"13731",324.537419745798,0,0
"13732",371.22193017313,0,0
"13733",305.115177690257,0,0
"13734",308.73084077461,0,0
"13735",323.237872882492,0,0
"13736",382.717614768685,0,1
"13737",364.523886951053,0,0
"13738",391.789911880139,0,0
"13739",381.957013139457,0,0
"13740",378.765369638056,0,0
"13741",303.50703490395,0,0
"13742",283.252086722916,0,0
"13743",350.246434709359,0,0
"13744",354.6389770227,0,0
"13745",340.388110510762,0,0
"13746",343.965269999835,0,0
"13747",397.249796215675,0,0
"13748",366.578240571579,0,0
"13749",351.164572801022,0,0
"13750",414.922219449049,0,0
"13751",391.420722527585,0,0
"13752",381.571932403078,0,0
"13753",375.490130663023,0,0
"13754",404.408342397077,0,0
"13755",370.935582211263,0,1
"13756",323.48876079419,0,0
"13757",339.594704959366,0,0
"13758",418.873711587918,0,0
"13759",375.282006404253,0,1
"13760",284.333395446745,0,0
"13761",356.740952800907,0,0
"13762",333.429599755449,0,0
"13763",367.421151704845,0,0
"13764",302.571526395071,0,0
"13765",373.964125907262,0,0
"13766",330.7691363066,0,0
"13767",350.564706115628,0,0
"13768",333.653737979855,0,1
"13769",386.272838624417,0,0
"13770",338.848685989663,0,0
"13771",359.888292934325,0,0
"13772",358.205548990146,0,0
"13773",359.801611672404,0,0
"13774",364.385727230326,0,0
"13775",354.799904810361,0,0
"13776",353.504234749309,0,0
"13777",299.419618886989,0,0
"13778",447.064327736987,0,0
"13779",371.955198760389,0,1
"13780",333.941973497777,0,0
"13781",356.938549981427,0,0
"13782",366.569503801757,0,0
"13783",384.74164545838,0,0
"13784",365.833929520163,0,0
"13785",353.822132328525,0,0
"13786",357.009912685212,0,0
"13787",421.024574464308,0,0
"13788",379.446713677436,0,0
"13789",304.057684301023,0,0
"13790",342.520222831583,0,0
"13791",310.373984047715,0,0
"13792",353.078994321272,0,0
"13793",321.626423033387,0,0
"13794",342.202924662464,0,0
"13795",397.649899970118,0,0
"13796",357.985029867615,0,0
"13797",360.423362097125,0,0
"13798",312.048800754244,0,0
"13799",339.068384745949,0,0
"13800",319.250862169384,0,0
"13801",378.058242635639,0,0
"13802",369.977999381467,0,1
"13803",358.24174815924,0,0
"13804",379.173959753215,0,0
"13805",412.165232842375,0,0
"13806",410.003496990267,0,0
"13807",341.822835980827,0,0
"13808",360.971444433695,0,0
"13809",377.636487611656,0,0
"13810",371.241384559232,0,0
"13811",414.952919686192,0,0
"13812",377.412630726812,0,1
"13813",359.908284114913,0,0
"13814",326.870610173402,0,1
"13815",332.357560607305,0,1
"13816",391.845301947882,0,0
"13817",318.572083288234,0,0
"13818",366.336804488996,0,0
"13819",390.107827054817,0,0
"13820",344.791524394861,0,0
"13821",393.8386209433,0,1
"13822",337.008375976729,0,0
"13823",358.604878985811,0,0
"13824",374.976391898146,0,0
"13825",397.988332304466,0,0
"13826",373.631268612736,0,0
"13827",337.120680640111,0,0
"13828",323.196638993947,0,1
"13829",283.55838363788,0,0
"13830",362.71346332999,0,0
"13831",399.105411082418,0,0
"13832",336.17827261718,0,0
"13833",384.654314135717,0,0
"13834",308.51401855899,0,1
"13835",307.595021888959,0,0
"13836",396.233674744529,0,0
"13837",358.50522908325,0,0
"13838",368.943037830855,0,1
"13839",377.754773512108,0,0
"13840",376.608407500092,0,0
"13841",352.429327273562,0,0
"13842",330.899695855005,0,0
"13843",393.87361379143,0,0
"13844",319.804616296097,0,0
"13845",412.493405005699,0,0
"13846",399.363384059049,0,0
"13847",356.142892476052,0,0
"13848",368.618445819735,0,1
"13849",343.072728293288,0,0
"13850",374.143774089238,0,1
"13851",368.793001306857,0,0
"13852",317.493991742046,0,1
"13853",381.077831821294,0,1
"13854",327.917910353086,0,0
"13855",353.095580668861,0,1
"13856",346.18358268565,0,0
"13857",372.634374783047,0,0
"13858",370.617513168083,0,0
"13859",406.372938280186,0,1
"13860",413.736873896007,0,1
"13861",310.476087541945,0,0
"13862",415.001087891774,1,1
"13863",335.944390808383,0,0
"13864",318.259053126091,0,0
"13865",331.700988001497,0,1
"13866",370.468683638779,0,0
"13867",309.537272336942,0,0
"13868",344.386566462259,0,0
"13869",361.644467064605,0,0
"13870",401.056399547515,0,0
"13871",305.093427005105,0,1
"13872",357.280672005052,0,0
"13873",373.200233413498,0,0
"13874",386.925572011505,0,0
"13875",348.138584458298,0,0
"13876",303.73360267485,0,0
"13877",370.371611916408,0,0
"13878",379.257079871051,0,0
"13879",407.93474977547,1,0
"13880",399.843387402058,0,1
"13881",315.385941942038,0,1
"13882",363.61374435254,0,0
"13883",382.408936054631,0,0
"13884",360.145103840566,0,0
"13885",383.306291691295,0,0
"13886",391.780813997305,0,0
"13887",346.421497034704,0,0
"13888",395.085154297498,0,0
"13889",356.440380401409,0,0
"13890",355.558673146387,0,0
"13891",314.269554212528,0,0
"13892",383.260394607558,0,0
"13893",368.432171005663,0,0
"13894",318.319074061154,0,0
"13895",365.990885233483,0,0
"13896",351.822553523657,0,0
"13897",404.329208037696,0,0
"13898",339.304004333675,0,1
"13899",348.165278976076,0,0
"13900",332.456731771962,0,0
"13901",332.039324650702,0,0
"13902",374.351707611252,0,0
"13903",293.530009212463,0,0
"13904",375.189314411574,0,0
"13905",351.475698610383,0,0
"13906",372.931683475999,0,0
"13907",347.240570877998,0,0
"13908",406.748998380148,0,0
"13909",324.9612293248,0,0
"13910",384.759953901502,0,0
"13911",349.012409819548,0,0
"13912",319.586328411723,0,1
"13913",350.314802914218,0,0
"13914",362.278424283557,0,0
"13915",365.354962779066,0,0
"13916",345.797650339157,0,0
"13917",375.228745841218,0,0
"13918",353.993888965238,0,0
"13919",371.430754662767,0,0
"13920",343.931204340613,0,0
"13921",381.460374202891,0,1
"13922",351.418647148057,0,0
"13923",355.610683163518,0,0
"13924",345.940860498398,0,0
"13925",365.403645884485,0,0
"13926",293.418501992028,0,0
"13927",382.718429400978,0,0
"13928",375.363057812137,0,1
"13929",312.456400102027,0,0
"13930",326.358231033463,0,0
"13931",323.59020417645,0,0
"13932",358.088706362123,0,0
"13933",380.342701830468,0,0
"13934",350.070940565609,0,1
"13935",390.095222986801,0,0
"13936",376.41300692021,0,0
"13937",365.649396712277,0,1
"13938",399.078349767783,0,1
"13939",373.985613774132,0,0
"13940",372.941832416151,0,0
"13941",354.113822371829,0,0
"13942",324.808030864905,0,0
"13943",390.176636067429,0,0
"13944",316.625526819078,0,0
"13945",321.614377369627,0,0
"13946",335.108212723459,0,0
"13947",317.374969551695,0,0
"13948",386.233744031505,0,0
"13949",397.35646162737,0,0
"13950",403.336084989961,0,0
"13951",402.566384819098,0,0
"13952",329.79691937024,0,0
"13953",344.221177575446,0,0
"13954",343.044381886595,0,0
"13955",357.55800046856,0,0
"13956",374.983507931927,0,0
"13957",382.305144634779,0,0
"13958",371.769022208216,0,1
"13959",350.360759716873,0,1
"13960",407.570235444403,0,0
"13961",359.632588022042,0,0
"13962",337.500152279291,0,0
"13963",341.388263355664,0,1
"13964",267.470607194833,0,0
"13965",413.768229133606,0,0
"13966",392.883984399115,0,0
"13967",369.40149761747,0,1
"13968",408.930090578291,0,0
"13969",390.159276010983,0,0
"13970",377.3199495447,0,0
"13971",390.850771255632,0,0
"13972",280.859970491231,0,0
"13973",353.874739332068,0,0
"13974",383.206033556247,0,0
"13975",393.218084129208,0,0
"13976",399.594120251244,0,0
"13977",356.12262129131,0,0
"13978",375.489432987074,0,0
"13979",365.695609233726,0,0
"13980",307.703016066219,0,1
"13981",403.491187924304,0,0
"13982",328.760664878302,0,1
"13983",329.873808823847,0,0
"13984",365.945032612356,0,0
"13985",349.150149639213,0,0
"13986",389.408646255649,0,0
"13987",359.947862997482,0,0
"13988",330.37735886464,0,0
"13989",351.210176046061,0,0
"13990",351.496075315428,0,0
"13991",341.417433704856,0,0
"13992",339.241179311121,0,0
"13993",320.284507995727,0,0
"13994",331.518838558725,0,0
"13995",364.180059629309,0,0
"13996",390.053066773524,0,0
"13997",390.326686581198,0,0
"13998",380.234409361043,0,0
"13999",378.638395306616,0,0
"14000",356.393418362555,0,0
"14001",354.332708441369,0,0
"14002",345.536342688106,0,0
"14003",315.924927002575,0,0
"14004",397.391467185583,0,0
"14005",354.572435369312,0,0
"14006",380.031711663408,0,0
"14007",377.221431633221,0,1
"14008",390.695368538184,0,0
"14009",382.333778450151,0,0
"14010",352.471835351589,0,0
"14011",345.083358310215,0,0
"14012",344.527736157102,0,0
"14013",361.094469273176,0,0
"14014",377.879897497851,0,0
"14015",358.575665673487,0,0
"14016",412.692905229159,0,0
"14017",369.016618042863,0,0
"14018",341.999044734559,0,0
"14019",364.785618683296,0,0
"14020",337.147338543149,0,0
"14021",429.44915374332,1,1
"14022",377.855710969909,0,0
"14023",348.265771683557,0,0
"14024",307.601014623367,0,0
"14025",364.610543009769,0,0
"14026",380.127214783318,0,0
"14027",357.635015030938,0,0
"14028",346.192013536327,0,0
"14029",367.613828544938,0,0
"14030",365.984975014262,0,0
"14031",354.01762897551,0,0
"14032",370.542438202124,0,0
"14033",361.539504316248,0,0
"14034",404.374418932096,0,0
"14035",387.214201001043,0,0
"14036",340.6943607025,0,0
"14037",349.288565346965,0,0
"14038",389.276164476112,0,0
"14039",356.090967496469,0,0
"14040",337.910007932753,0,0
"14041",396.869835770313,0,0
"14042",337.789717293066,0,0
"14043",372.23842308148,0,0
"14044",328.257603585088,0,0
"14045",327.736564744477,0,0
"14046",360.151022393377,0,0
"14047",331.089531395856,0,0
"14048",372.508562862963,0,0
"14049",426.473948041227,0,0
"14050",300.327697348785,0,0
"14051",395.31941207455,0,0
"14052",380.041375714538,0,0
"14053",378.966482916253,0,0
"14054",327.775377784325,0,0
"14055",348.448258837371,0,0
"14056",356.433195343986,0,0
"14057",367.518218110375,0,0
"14058",372.369647661466,0,0
"14059",291.705788891812,0,1
"14060",282.345025373609,0,0
"14061",386.89962463114,0,0
"14062",352.390653057236,0,0
"14063",341.271924561162,0,0
"14064",368.68527009995,0,0
"14065",357.495474181185,0,0
"14066",367.498352739541,0,1
"14067",367.042153240937,0,0
"14068",358.448069427244,0,0
"14069",353.217764044642,0,0
"14070",343.166886730252,0,0
"14071",330.557692219776,0,0
"14072",306.328217032388,0,0
"14073",311.001126374163,0,0
"14074",360.481659182395,0,0
"14075",358.207311520949,0,1
"14076",353.580724890582,0,0
"14077",360.054994384056,0,0
"14078",337.839007487732,0,1
"14079",396.593581008374,0,0
"14080",361.175146281842,0,0
"14081",353.446931826664,0,0
"14082",310.881768101527,0,0
"14083",359.320945446267,0,0
"14084",350.353129160554,0,1
"14085",349.892105834725,0,0
"14086",372.753223899514,0,1
"14087",380.874811964026,0,0
"14088",350.342687128775,0,0
"14089",389.396925357617,0,0
"14090",309.031636353731,0,1
"14091",365.791670705459,0,0
"14092",299.899174677336,0,0
"14093",403.524142300177,0,1
"14094",357.999178803948,0,0
"14095",332.564409269941,0,1
"14096",321.65768115366,0,0
"14097",367.182021903571,0,0
"14098",406.886974557831,1,0
"14099",369.267999769679,0,0
"14100",413.11134415486,0,0
"14101",372.285549351548,0,0
"14102",342.721373069356,0,0
"14103",366.541568382164,0,0
"14104",340.375990755294,0,0
"14105",336.950638008119,0,0
"14106",370.512671999104,0,0
"14107",373.052730198328,0,0
"14108",349.239747945084,0,0
"14109",342.614506137315,0,0
"14110",351.63405765104,0,0
"14111",394.514042034553,0,0
"14112",365.572882330275,0,0
"14113",402.265945841502,0,0
"14114",431.955130815945,0,0
"14115",400.77433104045,0,0
"14116",335.249287054629,0,0
"14117",328.472004086259,0,0
"14118",334.66923580453,0,0
"14119",286.143318216032,0,0
"14120",314.679526843982,0,0
"14121",358.140761505277,0,0
"14122",334.230195179441,0,0
"14123",452.24502674978,0,0
"14124",351.57209186658,0,0
"14125",316.115993649533,0,0
"14126",339.884404033757,0,0
"14127",319.292839882673,0,0
"14128",358.058640006246,0,0
"14129",325.551069349931,0,0
"14130",365.744789983815,0,0
"14131",337.817990625487,0,0
"14132",389.133079657277,0,0
"14133",369.850901455282,0,0
"14134",344.125306681189,0,0
"14135",259.069821755209,0,1
"14136",374.879603892573,0,1
"14137",378.351870973578,0,0
"14138",352.852233995455,0,0
"14139",372.386048134067,0,0
"14140",372.682885135806,0,0
"14141",399.604326136546,0,0
"14142",380.154939406446,0,0
"14143",352.159136284291,0,0
"14144",332.077977651569,0,0
"14145",332.29584152029,0,0
"14146",362.880257361899,0,0
"14147",348.62936122736,0,0
"14148",350.904635079096,0,0
"14149",395.396845863107,0,0
"14150",339.499467541965,0,1
"14151",374.857605945838,0,0
"14152",345.655837981605,0,0
"14153",407.89607843287,0,0
"14154",334.481332102553,0,0
"14155",375.794576436041,0,0
"14156",359.577509496517,0,1
"14157",366.68113031666,0,0
"14158",316.566796991699,0,0
"14159",377.108305542862,0,0
"14160",374.589319987163,0,0
"14161",380.273198309272,0,0
"14162",362.411782827102,0,0
"14163",413.875479824462,0,0
"14164",416.329941572574,0,0
"14165",321.362361342558,0,1
"14166",328.635552737154,0,0
"14167",346.06366677332,0,0
"14168",333.752638329498,0,0
"14169",370.080687207729,0,0
"14170",382.771678937461,0,0
"14171",405.209939502847,0,0
"14172",349.99520793333,0,0
"14173",321.235227955294,0,0
"14174",346.747600102864,0,0
"14175",347.086359533894,0,0
"14176",371.723438950655,0,0
"14177",375.65859786652,0,0
"14178",370.440236666886,0,1
"14179",328.736411759258,0,0
"14180",403.350699126022,0,0
